# 1PE pulse empirical shape
2.2792E-08	5.41105E-08		
2.2807E-08	5.41105E-08		
2.2900E-08	5.41105E-08		
2.3007E-08	5.41105E-08		
2.3021E-08	5.41105E-08		
2.3036E-08	5.41105E-08		
2.3050E-08	5.41105E-08		
2.3064E-08	5.41105E-08		
2.3078E-08	5.41105E-08		
2.3093E-08	5.41105E-08		
2.3107E-08	5.41105E-08		
2.3200E-08	5.41105E-08		
2.3300E-08	5.41105E-08		
2.3400E-08	5.41105E-08		
2.3495E-08	5.41105E-08		
2.3501E-08	5.41105E-08		
2.3600E-08	5.41105E-08		
2.3703E-08	5.41105E-08		
2.3800E-08	5.41105E-08		
2.3900E-08	5.41105E-08		
2.4000E-08	5.41105E-08		
2.4100E-08	5.41105E-08		
2.4200E-08	5.41105E-08		
2.4300E-08	1.13711E-07		
2.4329E-08	1.13711E-07		
2.4357E-08	1.13711E-07		
2.4386E-08	1.13711E-07		
2.4415E-08	1.13711E-07		
2.4444E-08	1.13711E-07		
2.4472E-08	1.13711E-07		
2.4501E-08	1.13711E-07		
2.4600E-08	1.13711E-07		
2.4701E-08	1.13711E-07		
2.4800E-08	1.13711E-07		
2.4901E-08	1.13711E-07		
2.5000E-08	1.13711E-07		
2.5100E-08	1.13711E-07		
2.5203E-08	1.13711E-07		
2.5217E-08	1.13711E-07		
2.5232E-08	1.13711E-07		
2.5246E-08	1.13711E-07		
2.5260E-08	1.13711E-07		
2.5274E-08	1.13711E-07		
2.5289E-08	1.13711E-07		
2.5303E-08	1.13711E-07		
2.5400E-08	1.13711E-07		
2.5500E-08	1.13711E-07		
2.5600E-08	1.13711E-07		
2.5700E-08	1.13711E-07		
2.5714E-08	1.13711E-07		
2.5729E-08	1.13711E-07		
2.5743E-08	1.13711E-07		
2.5758E-08	1.13711E-07		
2.5772E-08	1.13711E-07		
2.5787E-08	1.13711E-07		
2.5801E-08	1.13711E-07		
2.5900E-08	1.13711E-07		
2.6007E-08	1.13711E-07		
2.6101E-08	1.13711E-07		
2.6200E-08	1.13711E-07		
2.6301E-08	1.13711E-07		
2.6400E-08	1.13711E-07		
2.6500E-08	1.13711E-07		
2.6601E-08	1.13711E-07		
2.6701E-08	1.13711E-07		
2.6801E-08	1.73311E-07		
2.6901E-08	1.73311E-07		
2.7000E-08	1.73311E-07		
2.7100E-08	1.73311E-07		
2.7201E-08	1.73311E-07		
2.7222E-08	1.73311E-07		
2.7242E-08	1.73311E-07		
2.7263E-08	1.73311E-07		
2.7283E-08	1.73311E-07		
2.7304E-08	1.73311E-07		
2.7324E-08	1.73311E-07		
2.7345E-08	1.73311E-07		
2.7400E-08	1.73311E-07		
2.7429E-08	1.67211E-07		
2.7457E-08	1.66011E-07		
2.7486E-08	1.69611E-07		
2.7514E-08	1.78211E-07		
2.7543E-08	1.91511E-07		
2.7571E-08	2.09811E-07		
2.7600E-08	2.32911E-07		
2.7701E-08	2.32911E-07		
2.7801E-08	2.32911E-07		
2.7901E-08	2.32911E-07		
2.8001E-08	2.32911E-07		
2.8101E-08	2.32911E-07		
2.8200E-08	2.32911E-07		
2.8303E-08	2.32911E-07		
2.8400E-08	2.32911E-07		
2.8429E-08	2.32911E-07		
2.8458E-08	2.32911E-07		
2.8487E-08	2.32911E-07		
2.8516E-08	2.32911E-07		
2.8545E-08	2.32911E-07		
2.8574E-08	2.32911E-07		
2.8603E-08	2.32911E-07		
2.8700E-08	2.32911E-07		
2.8803E-08	2.92511E-07		
2.8900E-08	2.92511E-07		
2.9000E-08	2.92511E-07		
2.9101E-08	2.92511E-07		
2.9112E-08	2.92511E-07		
2.9122E-08	2.92511E-07		
2.9133E-08	2.92511E-07		
2.9143E-08	2.92511E-07		
2.9154E-08	2.92511E-07		
2.9164E-08	2.92511E-07		
2.9175E-08	2.92511E-07		
2.9200E-08	2.92511E-07		
2.9307E-08	3.52111E-07		
2.9400E-08	3.52111E-07		
2.9500E-08	3.52111E-07		
2.9601E-08	3.52111E-07		
2.9629E-08	3.52111E-07		
2.9658E-08	3.52111E-07		
